37	370008	airplane maintenance and repair
35	350111	search engine optimization for sales promotion
21	210192	chamber pots
9	90299	slope indicators
16	160191	papier mâché
1	10172	lime carbonate
8	80276	knife handles
25	250133	footmuffs, not electrically heated
9	90687	traffic-light apparatus [signalling devices]
24	240063	jute fabric
19	190223	building panels, not of metal
5	50347	iodides for pharmaceutical purposes
16	160236	bookbinding material
25	250171	panties
9	90698	laboratory centrifuges
30	300083	cocoa beverages with milk
1	10047	aluminium alum
35	350045	transcription of communications [office functions]
30	300287	orange blossom water for culinary purposes
7	70291	papermaking machines
6	60482	accordion doors of metal
9	90220	couplings, electric
9	90683	hourglasses
44	440203	visagists' services
6	60068	chains of metal*
15	150089	saxophones
3	30052	moustache wax
7	70345	satinizing machines
7	70503	soldering apparatus, gas-operated
24	240120	diaper changing cloths for babies
29	290236	vegetables, processed
20	200303	shelving units
12	120257	remote control vehicles, other than toys
1	10612	filtering materials of mineral substances
22	220060	wadding for filtering
23	230002	cotton thread and yarn
30	300185	tortillas
6	60323	burial vaults of metal
31	310068	seeds for planting
44	440143	flower arranging
6	60228	road signs, non-luminous and non-mechanical, of metal
1	10318	gadolinium
6	60270	aluminium foil*
10	100194	lenses [intraocular prostheses] for surgical implantation
3	30140	sandpaper
8	80183	hainault scythes
10	100074	pins for artificial teeth
3	30133	neutralizers for permanent waving
1	10142	californium
42	420201	installation of computer software
9	90280	surveying apparatus and instruments
29	290042	rennet
8	80083	earth rammers [hand tools]
42	420157	quality control
5	50007	albuminous preparations for medical purposes
12	120103	gearing for land vehicles
11	110350	heating and cooling apparatus for dispensing hot and cold beverages
20	200033	brush mountings
20	200084	towel dispensers, fixed, not of metal
33	330024	alcoholic essences
29	290199	guacamole
5	50406	biological tissue cultures for veterinary purposes
21	210139	smoke absorbers for household purposes
30	300271	mints for breath freshening
9	90716	temperature indicator labels, not for medical purposes
9	90249	testing apparatus not for medical purposes
31	310028	lime for animal forage
10	100065	surgical cutlery
45	450196	security screening of baggage
19	190065	moldings, not of metal, for cornices
21	210089	fruit cups
41	410008	movie studio services
37	370020	rental of construction equipment
41	410018	rental of sound recordings
19	190117	monuments, not of metal
25	250173	valenki [felted boots]
14	140003	ingots of precious metals
1	10467	foundry sand
11	110015	air filtering installations
16	160065	printing type
5	50037	bacteriological preparations for medical and veterinary use
9	90186	slide projectors
20	200160	plaited straw, except matting
8	80116	irons [non-electric hand tools]
7	70336	machine wheels
14	140104	alloys of precious metal
5	50204	preparations for destroying noxious plants
12	120075	tractors
44	440218	palliative care
1	10470	samarium
10	100111	artificial jaws
21	210216	mouse traps
8	80079	fruit pickers [hand tools]
8	80097	secateurs
11	110047	boilers, other than parts of machines
11	110337	food steamers, electric
9	90534	floppy disks
7	70054	reels for weaving looms
5	50104	haemostatic pencils
11	110367	standard lamps
15	150001	accordions
10	100141	artificial breasts
16	160212	sewing patterns
20	200130	registration plates, not of metal
25	250097	muffs [clothing]
17	170088	asbestos fibres
6	60195	flashing of metal for building
8	80151	saw blades [parts of hand tools]
17	170052	insulating oils
44	440043	convalescent home services
45	450224	astrology consultancy
9	90260	life nets
30	300007	star aniseed
14	140180	crucifixes as jewelry
1	10134	borax
29	290047	fish, not live
7	70484	chain saws
7	70540	elevator operating apparatus
7	70299	drilling machines
35	350018	business management and organization consultancy
17	170095	threads of rubber, other than for textile use
21	210346	baking mats
7	70197	pistons for cylinders
1	10081	silver salt solutions for silvering
18	180126	business card cases
5	50411	preparations for reducing sexual activity
3	30086	emery cloth
2	20057	stains for leather
6	60253	tombac
39	390106	guarded transport of valuables
19	190028	plywood
22	220086	binding thread, not of metal, for agricultural purposes
16	160241	inking sheets for document reproducing machines
28	280199	pachinkos
10	100204	patient hoists
1	10607	artificial sweeteners [chemical preparations]
10	100073	dental apparatus and instruments
9	90543	cathodes
3	30240	nail polish removers
8	80089	glaziers' diamonds [parts of hand tools]
5	50157	gelatine for medical purposes
9	90759	electronic access control systems for interlocking doors
3	30105	bases for flower perfumes
10	100034	spittoons for medical purposes
5	50179	tincture of iodine
8	80131	engraving needles
30	300035	chewing gum*
9	90639	flashlights [photography]
20	200155	house numbers, not of metal, non-luminous
6	60151	grease nipples
3	30243	eye-washes, not for medical purposes
30	300057	flour*
7	70535	electroplating machines
21	210231	glass for vehicle windows [semi-finished product]
18	180033	harness traces
20	200017	casks of wood for decanting wine
11	110026	refrigerating cabinets
12	120093	pumps for bicycle tyres
8	80036	bushhammers
2	20035	malt caramel [food colorant]
19	190180	insulating glass for building
19	190099	gravel
8	80204	diggers [hand tools]
16	160292	garbage bags of paper or of plastics
6	60046	white metal
12	120264	spare tyre covers
31	310152	wheat germ for animal consumption
40	400060	cloth dyeing
6	60390	furnace fireguards of metal
28	280115	scooters [toys]
9	90631	cassette players
29	290049	meat jellies
29	290253	cottage cheese
41	410003	amusement park services
9	90046	anti-glare glasses
8	80182	riveters [hand tools]
9	90292	hygrometers
28	280127	hang gliders
28	280236	tricycles for infants [toys]
12	120055	hoods for vehicles
26	260100	pins, other than jewellery
29	290023	bouillon concentrates
17	170096	carbon fibres, other than for textile use
12	120308	rubbish trucks
28	280081	rackets
3	30251	baby wipes impregnated with cleaning preparations
9	90129	collectors, electric
25	250131	heels
10	100223	stents
1	10644	transmission fluid
1	10471	sauce for preparing tobacco
39	390023	shipbrokerage
41	410103	news reporters services
9	90321	magic lanterns
37	370131	construction consultancy
7	70463	fuel conversion apparatus for internal combustion engines
42	420062	geological surveys
21	210005	steel wool for cleaning
11	110059	flare stacks for use in the oil industry
1	10663	lecithin for the food industry
7	70020	axles for machines
7	70049	ball-bearings
9	90205	fire escapes
15	150094	robotic drums
30	300036	chicory [coffee substitute]
1	10580	bleaching preparations [decolorants] for industrial purposes
22	220030	padding materials, not of rubber, plastics, paper or cardboard
31	310127	peanut meal for animals
14	140119	shoe jewellery
9	90160	objectives [lenses] [optics]
5	50123	digitalin
41	410047	discotheque services
5	50304	bicarbonate of soda for pharmaceutical purposes
9	90729	accelerometers
29	290023	broth concentrates
18	180116	furniture coverings of leather
17	170023	insulating materials
25	250147	teddies [underclothing]
16	160040	printing blocks
26	260088	shoe buckles
25	250076	top hats
21	210319	drinking glasses
1	10275	preparations for the purification of gas
3	30260	colour run prevention laundry sheets
5	50033	wart pencils
40	400019	leather staining
16	160043	spools for inking ribbons
5	50223	narcotics
11	110175	ornamental fountains
9	90016	sound recording discs
5	50168	haematogen
15	150012	barrel organs
9	90571	optical fibres [light conducting filaments]
41	410187	layout services, other than for advertising purposes
3	30159	terpenes [essential oils]
26	260028	fancy goods [embroidery]
11	110244	ventilation hoods for laboratories
25	250129	soles for footwear
17	170112	foam supports for flower arrangements [semi-finished products]
30	300044	popcorn
9	90730	electrical adapters
14	140004	jewellery of yellow amber
5	50151	fungicides
9	90094	branch boxes [electricity]
41	410020	film production, other than advertising films
31	310081	litter peat
21	210417	dishcloths
26	260074	birds' feathers [clothing accessories]
29	290201	falafel
11	110245	air sterilisers
16	160067	paper for recording machines
5	50477	medicated dry shampoos
30	300253	hot dog sandwiches
37	370079	linen ironing
5	50034	aseptic cotton
1	10664	lecithin for industrial purposes
42	420030	chemistry services
5	50493	headache relief sticks
5	50500	marijuana for medical purposes
40	400040	laminating
21	210010	animal bristles [brushware]
37	370072	vehicle polishing
15	150018	castanets
35	350005	import-export agency services
24	240106	printers' blankets of textile
29	290109	tuna, not live
7	70334	rotary printing presses
17	170074	connecting hose for vehicle radiators
9	90286	screens for photoengraving
25	250152	mantillas
11	110038	heaters for baths
5	50408	personal sexual lubricants
19	190265	soundproof booths, transportable, not of metal
5	50138	esters for pharmaceutical purposes
7	70067	tambours for embroidery machines
39	390034	warehousing
1	10175	leather-renovating chemicals
21	210221	clothing stretchers
3	30008	amber [perfume]
37	370078	freezing equipment installation and repair
21	210261	portable cool boxes, non-electric
20	200011	curtain rings
43	430195	washoku restaurant services
8	80015	knuckle dusters
9	90198	distribution consoles [electricity]
29	290059	palm kernel oil for food
35	350147	online retail services for downloadable and pre-recorded music and movies
19	190247	tombstone plaques, not of metal
10	100220	microdermabrasion apparatus
31	310107	plants, dried, for decoration
16	160020	watercolours [paintings]
29	290090	olives, preserved
12	120283	motorcycle chains
25	250034	pullovers
37	370063	pipeline construction and maintenance
10	100039	hernia bandages
34	340038	humidors
39	390037	river transport
35	350030	auctioneering
16	160225	fountain pens
9	90765	charging stations for electric vehicles
9	90066	calipers
42	420260	user authentication services using technology for e-commerce transactions
26	260040	hair slides
5	50263	bismuth subnitrate for pharmaceutical purposes
40	400030	fur mothproofing
9	90535	head cleaning tapes [recording]
3	30079	dentifrices*
6	60455	door fasteners of metal
40	400123	rental of boilers
7	70450	heat exchangers [parts of machines]
18	180136	reins for guiding children
40	400100	metal casting
22	220068	sacks for the transport and storage of materials in bulk
28	280082	decoys for hunting or fishing
7	70276	molds [parts of machines]
20	200062	shelves for file cabinets
19	190057	cement slabs
39	390090	distribution of energy
31	310033	coconut shell
6	60004	steel wire
9	90306	data processing apparatus
16	160080	catalogues
7	70109	filter presses
17	170022	flexible hoses, not of metal
10	100283	sanitary masks for medical purposes
18	180085	suitcases
39	390064	transport and storage of trash
10	100052	artificial teeth
21	210103	cookery moulds
42	420101	mechanical research
42	420237	interior design
1	10018	actinium
21	210286	fiberglass thread, other than for textile use
26	260056	false hems
7	70202	tarring machines
6	60065	containers of metal for storing acids
29	290013	blood sausage
1	10340	fatty acids
31	310084	malt for brewing and distilling
11	110317	microwave ovens [cooking apparatus]
42	420200	hosting computer sites [web sites]
1	10180	fissionable chemical elements
18	180122	slings for carrying infants
11	110270	solar furnaces
28	280051	chest expanders [exercisers]
9	90815	survival blankets
1	10367	iodic acid
20	200042	taps, not of metal, for casks
25	250172	sports singlets
18	180089	boxes of leather or leatherboard
7	70481	machines and apparatus for carpet shampooing, electric
18	180041	trimmings of leather for furniture
3	30231	hair conditioners
41	410093	subtitling
5	50234	sanitary towels
4	40064	mazut
12	120136	sleeping cars
1	10145	rubber preservatives
25	250015	half-boots
6	60094	containers of metal [storage, transport]
